Approved symbol,class,chr,classic_caf,max_af,exon_score
EVX2,noDisorder_0homko,2,0.0000086161,0.0000043467,0.831586303284417
EWSR1,confirmed_noBrain_0homko,22,0.00012676,0.000067004,0.927346524606799
EXD1,noDisorder_0homko,15,0.00049682,0.000076109,0.63129726585224
EXD2,noDisorder_0homko,14,0.00025242,0.000027838,0.817684887459807
EXD3,noDisorder_0homko,9,0.0006449,0.00011989,0.297947548460661
EXO1,training_validation_dispensable,1,0.0018805,0.0016137,0.621369539551358
EXO5,training_validation_dispensable,1,0.011785,0.011042,0.705525846702317
EXOC1,noDisorder_0homko,4,0.00028427,0.000071242,0.945735567970205
EXOC1L,noDisorder_0homko,4,,,0.957996146435453
EXOC2,noDisorder_0homko,6,0.00020864,0.000023876,0.899387387387387
EXOC3,noDisorder_0homko,5,0.000045965,0.0000080243,0.851385165326184
EXOC3L1,training_validation_dispensable,16,0.00049358,0.000096182,0.637617135207497
EXOC3L2,noDisorder_0homko,19,,,0.67351598173516
EXOC3L4,noDisorder_0homko,14,0.00038688,0.00009234,0.201060396496081
EXOC4,noDisorder_0homko,7,0.00026051,0.000027939,0.911111111111111
EXOC5,noDisorder_0homko,14,0.000012186,0.0000040722,0.98862247296662
EXOC6,noDisorder_0homko,10,0.00015129,0.000017903,0.963395445134576
EXOC6B,confirmed_noBrain_0homko,2,0.000092112,0.000022325,0.910632183908046
EXOC7,confirmed_noBrain_0homko,17,0.0001164,0.000016219,0.935036496350365
EXOC8,PMT_noBrain_0homko,1,0,0,0.872130394857668
EXOG,noDisorder_0homko,3,0.00035541,0.000058067,0.702710027100271
EXOSC1,noDisorder_0homko,10,0.00028477,0.000099408,0.925850340136054
EXOSC2,training_validation_brain_disease,9,0.00033103,0.00015588,0.860884353741497
EXOSC3,training_validation_brain_disease,9,0.00021609,0.000059738,0.81304347826087
EXOSC4,noDisorder_0homko,8,0.000024769,0.000008014,0.889566395663957
EXOSC5,noDisorder_0homko,19,0.000053571,0.0000093618,0.786581920903955
EXOSC6,noDisorder_0homko,16,0,0,0.512454212454212
EXOSC7,noDisorder_0homko,3,0.00026011,0.000035887,0.907305936073059
EXOSC8,training_validation_brain_disease,13,0.00037353,0.000082838,0.954632972322503
EXOSC9,training_validation_brain_disease,4,0.00059561,0.00019715,0.926742424242424
EXOSC10,noDisorder_0homko,1,0.00031996,0.00002406,0.796576373212942
EXPH5,confirmed_noBrain_0homko,11,0.00092676,0.000083595,0.32249581239531
EXT1,training_validation_brain_disease,8,0.000027923,0.0000080223,0.963944667559125
EXT2,training_validation_brain_disease,11,0.00021497,0.000035868,0.897681965693092
EXTL1,training_validation_dispensable,1,0.0014199,0.0010074,0.613096996553422
EXTL2,noDisorder_0homko,1,0.00014495,0.000023911,0.855891238670695
EXTL3,training_validation_brain_disease,8,0.00010351,0.000011929,0.906630434782609
EYA1,confirmed_noBrain_0homko,8,0.000027886,0.0000040029,0.95902192242833
EYA2,noDisorder_0homko,20,0.000055876,0.0000079848,0.86413110698825
EYA3,noDisorder_0homko,1,0.00014398,0.000035812,0.943554006968641
EYA4,confirmed_noBrain_0homko,6,0.000043784,0.0000039868,0.965833333333333
EYS,confirmed_noBrain_1homko,6,0.00011148,0.000031282,0.56664546899841
EZH1,noDisorder_0homko,17,0.000064033,0.0000079758,0.907352941176471
EZH2,training_validation_brain_disease,7,0.000018389,0.0000091958,0.920478723404255
EZHIP,noDisorder_0homko,X,,,0.0201058201058201
EZR,noDisorder_0homko,6,0.00012052,0.000028279,0.887336740488359
F2,training_validation_brain_disease,11,0.00053206,0.00032712,0.64242910647405
F2R,noDisorder_0homko,5,0.00011532,0.000067603,0.551643192488263
F2RL1,noDisorder_0homko,5,0.00037805,0.00026647,0.6785594639866
F2RL2,noDisorder_0homko,5,0.00015551,0.000027947,0.613422222222222
F2RL3,noDisorder_0homko,19,0.00012957,0.000035957,0.436701208981002
F3,noDisorder_0homko,1,0.00003194,0.0000079891,0.446846846846847
F5,training_validation_brain_disease,1,0.00038251,0.000051713,0.533258426966292
F7,training_validation_brain_disease,13,0.00082962,0.00047051,0.471385767790262
F8,confirmed_noBrain_0homko,X,0.000021833,0.0000054609,0.487174036281179
F8A1,noDisorder_0homko,X,,,0.278046594982079
F8A2,noDisorder_0homko,X,,,0.253853046594982
F8A3,noDisorder_0homko,X,,,0.173835125448029
F9,confirmed_noBrain_0homko,X,0.0000054702,0.0000054702,0.61053391053391
F10,training_validation_brain_disease,13,0.00013213,0.000016271,0.412678936605317
F11,confirmed_noBrain_0homko,4,0.0014922,0.00092721,0.591214057507987
F11R,noDisorder_0homko,1,0.000071644,0.0000079558,0.563333333333333
F12,confirmed_noBrain_0homko,5,0.00063216,0.0004047,0.260930735930736
F13A1,training_validation_brain_disease,6,0.00044619,0.00017925,0.768667576170987
F13B,confirmed_noBrain_1homko,1,0.00032412,0.000071831,0.554582074521652
FA2H,training_validation_brain_disease,16,0.000044534,0.000019917,0.829758713136729
FAAH,PMT_noBrain_0homko,1,0.00036744,0.00014714,0.610402298850575
FAAH2,noDisorder_0homko,X,0.0019278,0.001361,0.752595372107567
FAAP20,noDisorder_0homko,1,0.000028185,0.000011998,0.147513812154696
FAAP24,noDisorder_0homko,19,0.00021118,0.000023901,0.708487654320988
FAAP100,noDisorder_0homko,17,0.0001309,0.0000094596,0.448299319727891
FABP1,noDisorder_0homko,2,0.000060097,0.0000081789,0.7671875
FABP2,noDisorder_0homko,4,0.000024707,0.000012383,0.778696741854637
FABP3,noDisorder_0homko,1,0.00034645,0.00031463,0.710945273631841
FABP4,noDisorder_0homko,8,0.00024738,0.00020728,0.682456140350877
FABP5,noDisorder_0homko,8,0.00005724,0.000020207,0.6375
FABP6,noDisorder_0homko,5,0.000048945,0.000015928,0.775710594315245
FABP7,noDisorder_0homko,6,0.000059722,0.000011935,0.948370927318296
FABP9,noDisorder_0homko,8,0.000070312,0.000015977,0.632080200501253
FABP12,noDisorder_0homko,8,0.00011141,0.000046164,0.521513002364066
FADD,training_validation_brain_disease,11,0,0,0.392822966507177
FADS1,noDisorder_0homko,11,0.000044353,0.0000080195,0.66859229747676
FADS2,noDisorder_0homko,11,0.000012681,0.0000046325,0.734307116104869
FADS3,noDisorder_0homko,11,0.000053061,0.0000079561,0.698579970104634
FADS6,training_validation_dispensable,17,0.00052612,0.00034414,0.703974706413731
FAF1,noDisorder_0homko,1,0.000031993,0.0000040805,0.984997439836149
FAF2,noDisorder_0homko,5,0.0000079787,0.0000040014,0.960014947683109
FAH,training_validation_brain_disease,15,0.00051503,0.00015208,0.820952380952381
FAHD1,noDisorder_0homko,16,0.00043243,0.00015596,0.783407407407407
FAHD2A,noDisorder_0homko,2,0.00013554,0.000023897,0.801587301587302
FAHD2B,training_validation_dispensable,2,0.0012498,0.0010753,0.838095238095238
FAIM,training_validation_dispensable,3,0.00013765,0.000023883,0.87962962962963
FAIM2,noDisorder_0homko,12,0.00010039,0.000031879,0.865194532071504
FAM3A,noDisorder_0homko,X,0.0000067333,0.0000067333,0.838383838383838
FAM3B,noDisorder_0homko,21,0.00047238,0.00020283,0.656920903954802
FAM3C,noDisorder_0homko,7,0.000065785,0.000016539,0.930847953216374
FAM3D,noDisorder_0homko,3,0.000051945,0.000015978,0.497481481481481
FAM8A1,noDisorder_0homko,6,0.00010036,0.000026298,0.54122383252818
FAM9A,noDisorder_0homko,X,0.00010265,0.000038513,0.35965965965966
FAM9B,noDisorder_0homko,X,0.00014367,0.000082188,0.549732620320856
FAM9C,noDisorder_0homko,X,0.0003118,0.00027083,0.631936127744511
FAM13A,noDisorder_0homko,4,0.0025649,0.0018891,0.759309895833333
FAM13B,noDisorder_0homko,5,0.000069275,0.000007976,0.964919941775837
FAM13C,noDisorder_0homko,10,0.000098383,0.000019889,0.805119453924915
FAM20A,confirmed_noBrain_0homko,17,0.00032471,0.000043773,0.743419434194342
FAM20B,noDisorder_0homko,1,0.000088287,0.000012182,0.92219512195122
FAM20C,training_validation_brain_disease,7,0.000012311,0.000004168,0.699202279202279
FAM24A,noDisorder_0homko,10,0.0000079624,0.0000039812,0.0861635220125786
FAM24B,noDisorder_0homko,10,0.000007956,0.000007956,0.174736842105263
FAM25A,training_validation_dispensable,10,0,0,0.705555555555556
FAM25C,noDisorder_0homko,10,,,0.695185185185185
FAM25G,noDisorder_0homko,10,,,0.646296296296296
FAM32A,noDisorder_0homko,19,0.000020947,0.0000088177,0.951622418879056
FAM43A,noDisorder_0homko,3,0,0,0.810062893081761
FAM43B,noDisorder_0homko,1,0,0,0.836060606060606
FAM47A,noDisorder_0homko,X,,,0.0969191270860077
FAM47B,noDisorder_0homko,X,,,0.0895252837977296
FAM47C,noDisorder_0homko,X,,,0.0215250965250965
FAM47E,training_validation_dispensable,4,0,0,0.24238578680203
FAM50A,training_validation_brain_disease,X,0.000010904,0.0000054533,0.905098039215686
FAM50B,noDisorder_0homko,6,0,0,0.767689161554192
FAM53A,training_validation_dispensable,4,0.00011374,0.000060115,0.572263993316625
FAM53B,noDisorder_0homko,10,0.000055804,0.00002391,0.653191489361702
FAM53C,noDisorder_0homko,5,0.000023907,0.0000039963,0.833842239185751
FAM71A,noDisorder_0homko,1,,,0.199887955182073
FAM71B,noDisorder_0homko,5,0.000063642,0.000027839,0.334378437843784
FAM71C,noDisorder_0homko,12,0,0,0.321212121212121
FAM71D,noDisorder_0homko,14,,,0.427344365642238
FAM71E1,training_validation_dispensable,19,0.00092252,0.00087414,0.344220430107527
FAM71E2,noDisorder_0homko,19,0,0,0.0981942939689419
FAM71F1,training_validation_dispensable,7,0.0010167,0.00056688,0.802028985507246
FAM71F2,noDisorder_0homko,7,0.0005579,0.00027753,0.616451612903226
FAM72A,noDisorder_0homko,1,0.000020895,0.0000080731,0.943111111111111
FAM72B,noDisorder_0homko,1,0.000020175,0.000008026,0.944888888888889
FAM72C,noDisorder_0homko,1,,,0.947777777777778
FAM72D,noDisorder_0homko,1,0.000024222,0.000012127,0.945777777777778
FAM76A,noDisorder_0homko,1,0.00010919,0.000016422,0.958008658008658
FAM76B,noDisorder_0homko,11,0.000036669,0.0000080905,0.978725490196078
FAM78A,noDisorder_0homko,9,0.000052082,0.000032025,0.930516431924883
FAM78B,noDisorder_0homko,1,0.000016146,0.0000040802,0.952290076335878
FAM81A,noDisorder_0homko,15,0.000032566,0.0000082602,0.905691056910569
FAM81B,training_validation_dispensable,5,0.026339,0.020522,0.699190581309787
FAM83A,training_validation_dispensable,8,0.005896,0.0037167,0.703985507246377
FAM83B,noDisorder_0homko,6,0.00029642,0.000035894,0.699308300395257
FAM83C,noDisorder_0homko,20,0.00041091,0.000068536,0.563146167557932
FAM83D,noDisorder_0homko,20,0.00015224,0.000024059,0.597838452787258
FAM83E,noDisorder_0homko,19,0.00025273,0.000062624,0.43973556019485
FAM83F,noDisorder_0homko,22,0.00013438,0.000039798,0.592415169660679
FAM83G,noDisorder_0homko,17,0.00018961,0.000053642,0.622289644012945
FAM83H,confirmed_noBrain_0homko,8,0.0017467,0.0016756,0.603022598870057
FAM86B1,noDisorder_0homko,8,0.00021541,0.00013223,0.589828801611279
FAM86B2,training_validation_dispensable,8,0.000040956,0.000012237,0.594763343403827
FAM89A,noDisorder_0homko,1,0.000024301,0.000020322,0.593333333333333
FAM89B,noDisorder_0homko,11,0.000020341,0.0000081244,0.72859649122807
FAM90A1,training_validation_dispensable,12,0.015955,0.015852,0.0296774193548387
FAM90A26,noDisorder_0homko,4,0,0,0.00666666666666667
FAM91A1,noDisorder_0homko,8,0.00011001,0.000008255,0.929002781088598
FAM98A,noDisorder_0homko,2,0.000039794,0.0000079525,0.939884393063584
FAM98B,noDisorder_0homko,15,0.000040629,0.000007958,0.761827956989247
FAM98C,training_validation_dispensable,19,0.0013344,0.00069012,0.528857142857143
FAM102A,noDisorder_0homko,9,0.000027906,0.000004006,0.908051948051948
FAM102B,noDisorder_0homko,1,0.00013258,0.000056377,0.883010156971376
FAM104A,noDisorder_0homko,17,0.000046713,0.000012534,0.799465240641711
FAM104B,noDisorder_0homko,X,0,0,0.536752136752137
FAM107A,noDisorder_0homko,3,0.000052302,0.000008258,0.806206896551724
FAM107B,noDisorder_0homko,10,0.000075734,0.000019885,0.628338762214984
FAM110A,noDisorder_0homko,20,0.000017524,0.0000047771,0.524211711711712
FAM110B,noDisorder_0homko,8,0.000012012,0.0000040586,0.864600179694519
FAM110C,noDisorder_0homko,2,0.000032355,0.000012082,0.339233954451346
FAM110D,noDisorder_0homko,1,0.0000046051,0.0000046051,0.568627450980392
FAM111A,training_validation_brain_disease,11,0.0000087324,0.0000047411,0.17020697167756
FAM111B,confirmed_noBrain_0homko,11,0.00008285,0.00008285,0.129931972789116
FAM114A1,noDisorder_0homko,4,0.00081446,0.00020293,0.682033096926714
FAM114A2,noDisorder_0homko,5,0.00053863,0.000075863,0.810079051383399
FAM117A,noDisorder_0homko,17,0.000053473,0.0000080145,0.866152716593245
FAM117B,noDisorder_0homko,2,0.00021623,0.00012747,0.880056497175141
FAM118A,noDisorder_0homko,22,0.00021109,0.00011242,0.822346368715084
FAM118B,noDisorder_0homko,11,0.00010758,0.000027842,0.931534090909091
FAM120A,noDisorder_0homko,9,0.000032711,0.0000044174,0.965773011617516
FAM120AOS,noDisorder_0homko,9,0,0,0.355901426718547
FAM120B,noDisorder_0homko,6,0.0020364,0.00073276,0.499414562751555
FAM120C,noDisorder_0homko,X,0.000017272,0.000005991,0.908416894560924
FAM124A,noDisorder_0homko,13,0.00026389,0.000095595,0.575868372943327
FAM124B,noDisorder_0homko,2,0.00021281,0.000059791,0.466301169590643
FAM126A,training_validation_brain_disease,7,0.000087721,0.000019918,0.945785440613027
FAM126B,noDisorder_0homko,2,0.000095775,0.000020056,0.966038920276208
FAM131A,noDisorder_0homko,3,0.00026817,0.00022797,0.873932788374205
FAM131B,noDisorder_0homko,7,0.000015917,0.0000079547,0.87848568790397
FAM131C,noDisorder_0homko,1,0.000046751,0.000013765,0.606761565836299
FAM133A,noDisorder_0homko,X,0.000037159,0.000012242,0.753681392235609
FAM133B,noDisorder_0homko,7,0.000069432,0.000016413,0.957123655913978
FAM135A,noDisorder_0homko,6,0.000049542,0.000007973,0.898240985048373
FAM135B,noDisorder_0homko,8,0.000068349,0.0000080207,0.614877990997394
FAM136A,noDisorder_0homko,2,0.00022335,0.0001615,0.526829268292683
FAM149A,noDisorder_0homko,4,0.00024389,0.000019884,0.540510697032436
FAM149B1,confirmed_Brain_1homko,10,0,0,0.857575757575757
FAM151A,training_validation_dispensable,1,0.021488,0.018512,0.519908987485779
FAM151B,noDisorder_0homko,5,0.00039116,0.00023399,0.767509025270758
FAM153A,noDisorder_0homko,5,0.00013791,0.000061719,0.0944158075601375
FAM153B,noDisorder_0homko,5,0.0003817,0.00019097,0.0766345123258307
FAM155A,noDisorder_0homko,13,0.000036778,0.0000083333,0.915105301379811
FAM155B,noDisorder_0homko,X,0.000062593,0.000039141,0.846511627906977
FAM156A,noDisorder_0homko,X,,,0.226323987538941
FAM156B,noDisorder_0homko,X,,,0.3
FAM160A1,noDisorder_0homko,4,0,0,0.709285943003522
FAM160A2,noDisorder_0homko,11,0.000072425,0.0000045382,0.825590955806783
FAM160B1,noDisorder_0homko,10,0.000048594,0.0000080385,0.870626631853786
FAM160B2,noDisorder_0homko,8,0.00024984,0.000052396,0.639560931899642
FAM161A,confirmed_noBrain_0homko,2,0.00014316,0.000081344,0.547605764760576
FAM161B,noDisorder_0homko,14,0.00037557,0.00005174,0.602880658436214
FAM162A,training_validation_dispensable,3,0.00078236,0.00071021,0.791612903225806
FAM162B,training_validation_dispensable,6,0.00045872,0.00022568,0.586912065439673
FAM163A,noDisorder_0homko,1,0.000027964,0.000011947,0.843650793650794
FAM163B,noDisorder_0homko,9,0.0000094422,0.0000094422,0.851696606786427
FAM166A,training_validation_dispensable,9,0.005703,0.0044592,0.331865828092243
FAM166B,training_validation_dispensable,9,0.00040237,0.00023268,0.60048309178744
FAM166C,training_validation_dispensable,2,0.00010025,0.000052133,0.631683168316832
FAM167A,noDisorder_0homko,8,0.00013714,0.000012158,0.683720930232558
FAM167B,noDisorder_0homko,1,0.00012906,0.000056726,0.778048780487805
FAM168A,noDisorder_0homko,11,0.0000041616,0.0000041616,0.953954802259887
FAM168B,noDisorder_0homko,2,0.000024968,0.0000043237,0.949149659863946
FAM169A,noDisorder_0homko,5,0.00001231,0.0000042022,0.789071038251366
FAM169B,noDisorder_0homko,15,,,
FAM170A,noDisorder_0homko,5,,,0.413838383838384
FAM170B,noDisorder_0homko,10,0,0,0.356338028169014
FAM171A1,noDisorder_0homko,10,0.000067762,0.0000079696,0.850841750841751
FAM171A2,noDisorder_0homko,17,0,0,0.727408303103587
FAM171B,noDisorder_0homko,2,0.000079836,0.000039863,0.80769850866586
FAM172A,noDisorder_0homko,5,0.00011319,0.000034984,0.966266986410871
FAM174A,noDisorder_0homko,5,0.00010121,0.000049986,0.541884816753927
FAM174B,noDisorder_0homko,15,0.00031737,0.00017263,0.547708333333333
FAM174C,noDisorder_0homko,19,0,0,0.28796992481203
FAM177A1,noDisorder_0homko,14,0.000083924,0.000047729,0.809282700421941
FAM177B,noDisorder_0homko,1,0.000012221,0.0000082121,0.422851153039832
FAM178B,noDisorder_0homko,2,0.00010877,0.000035955,0.436421568627451
FAM180A,noDisorder_0homko,7,0.000028161,0.00000413,0.751340996168582
FAM180B,noDisorder_0homko,11,0,0,0.566485507246377
FAM181A,training_validation_dispensable,14,0.000056704,0.000012823,0.550234741784038
FAM181B,noDisorder_0homko,11,0,0,0.504839968774395
FAM183A,noDisorder_0homko,1,0.00018572,0.0001202,0.720740740740741
FAM184A,noDisorder_0homko,6,0.00047218,0.000072312,0.949576394975168
FAM184B,noDisorder_0homko,4,0,0,0.638485705309456
FAM185A,noDisorder_0homko,7,0,0,0.659202714164546
FAM186A,training_validation_dispensable,12,0,0,0.134977324263039
FAM186B,noDisorder_0homko,12,0.00018737,0.000043893,0.408351976137211
FAM187A,noDisorder_0homko,17,0,0,0.572153635116598
FAM187B,noDisorder_0homko,19,0.33661,0.33616,0.26045045045045
FAM189A1,noDisorder_0homko,15,0,0,0.729567901234568
FAM189A2,noDisorder_0homko,9,0.00057296,0.00014771,0.682891832229581
FAM189B,training_validation_dispensable,1,0.0011949,0.00060845,0.852665670154459
FAM193A,noDisorder_0homko,4,0.001143,0.0011029,0.801033421284081
FAM193B,noDisorder_0homko,5,0.000073171,0.000040129,0.827865532604293
FAM199X,noDisorder_0homko,X,0.000016605,0.0000056909,0.973093401885176
FAM200A,training_validation_dispensable,7,0.000008532,0.0000045538,0.754239256678281
FAM200B,training_validation_dispensable,4,0,0,0.676595744680851
FAM204A,noDisorder_0homko,10,0.00004404,0.0000079741,0.725783475783476
FAM205A,noDisorder_0homko,9,0,0,0.141791417165669
FAM205C,noDisorder_0homko,9,,,0.306379585326954
FAM207A,noDisorder_0homko,21,0.0001316,0.000071719,0.30952380952381
FAM209A,noDisorder_0homko,20,0.0045077,0.0022646,0.39031007751938
FAM209B,noDisorder_0homko,20,0.017138,0.008707,0.39437984496124
FAM210A,noDisorder_0homko,18,0.0001528,0.0000519,0.741636141636142
FAM210B,noDisorder_0homko,20,0.000075887,0.000036118,0.508290155440415
FAM214A,noDisorder_0homko,15,0.000085115,0.0000080596,0.78164654905602
FAM214B,noDisorder_0homko,9,0.000022679,0.0000048975,0.924242424242424
FAM216A,noDisorder_0homko,12,0.00026406,0.00014401,0.757664233576642
FAM216B,noDisorder_0homko,13,0.000035953,0.000023945,0.357380952380952
FAM217A,training_validation_dispensable,6,0.00075882,0.00016286,0.421087098886706
FAM217B,noDisorder_0homko,20,,,0.332986111111111
FAM219A,noDisorder_0homko,9,0.000027871,0.000011942,0.982258064516129
FAM219B,noDisorder_0homko,15,0.000067899,0.000015911,0.683082077051926
FAM220A,noDisorder_0homko,7,,,0.111794871794872
FAM221A,training_validation_dispensable,7,0.0039674,0.0037419,0.819955406911929
FAM221B,noDisorder_0homko,9,0.000072164,0.000036086,0.42332506203474
FAM222A,noDisorder_0homko,12,0.0000040572,0.0000040572,0.774466519499632
FAM222B,noDisorder_0homko,17,0.000069814,0.000024084,0.963706335109532
FAM227A,noDisorder_0homko,22,0,0,0.349445417396381
FAM227B,noDisorder_0homko,15,0.00053283,0.0002986,0.506155861165684
FAM228A,noDisorder_0homko,2,0.000032616,0.00001202,0.247665056360709
FAM228B,noDisorder_0homko,2,0,0,0.566564102564103
FAM229A,noDisorder_0homko,1,0,0,0.780989583333333
FAM229B,noDisorder_0homko,6,0.000039795,0.000035816,0.945679012345679
FAM234A,noDisorder_0homko,16,0.00072001,0.00019689,0.436949969861362
FAM234B,noDisorder_0homko,12,0.0001435,0.000023904,0.786409844836811
FAM236A,noDisorder_0homko,X,,,0.121666666666667
FAM236B,noDisorder_0homko,X,,,0.14375
FAM236C,noDisorder_0homko,X,,,0.117083333333333
